lic_ticker,lic_name,calendar_year,month,year,month_year,eom_date,sp_gf,sp_mi,share_price,pre_tax_nta,post_tax_nta,sp_vs_pre_tax_nta,sp_vs_post_tax_nta,lic_id
ARG,Argo Investments Limited,2019,July,2020,Jul-19,31-Jul-19,$8.33,$8.33,$8.33,$8.59,$7.50,-3.00%,11.10%,
ARG,Argo Investments Limited,2019,August,2020,Aug-19,30-Aug-19,$8.05,$8.05,$8.05,$8.20,$7.20,-1.80%,11.80%,
ARG,Argo Investments Limited,2019,September,2020,Sep-19,30-Sep-19,$8.19,$8.19,$8.19,$8.44,$7.38,-3.00%,11.00%,
ARG,Argo Investments Limited,2019,October,2020,Oct-19,31-Oct-19,$8.37,$8.37,$8.37,$8.45,$7.39,-0.90%,13.30%,
ARG,Argo Investments Limited,2019,November,2020,Nov-19,29-Nov-19,$8.56,$8.56,$8.56,$8.69,$7.57,-1.50%,13.10%,
ARG,Argo Investments Limited,2019,December,2020,Dec-19,31-Dec-19,$8.71,$8.71,$8.71,$8.54,$7.47,2.00%,16.60%,
ARG,Argo Investments Limited,2020,January,2020,Jan-20,31-Jan-20,$8.75,$8.75,$8.75,$8.87,$7.69,-1.40%,13.80%,
ARG,Argo Investments Limited,2020,February,2020,Feb-20,28-Feb-20,$8.16,$8.16,$8.16,$8.04,$7.08,1.50%,15.30%,
ARG,Argo Investments Limited,2020,March,2020,Mar-20,31-Mar-20,$6.69,$6.69,$6.69,$6.29,$5.87,6.40%,14.00%,
ARG,Argo Investments Limited,2020,April,2020,Apr-20,30-Apr-20,$7.36,$7.36,$7.36,$6.84,$6.25,7.60%,17.80%,
ARG,Argo Investments Limited,2020,May,2020,May-20,29-May-20,$7.45,$7.45,$7.45,$7.10,$6.44,4.90%,15.70%,
ARG,Argo Investments Limited,2020,June,2020,Jun-20,30-Jun-20,$7.19,$7.19,$7.19,$7.27,$6.56,-1.10%,9.60%,
ARG,Argo Investments Limited,2020,July,2021,Jul-20,30-Jul-20,$7.40,$7.40,$7.40,$7.28,$6.57,1.60%,12.60%,
ARG,Argo Investments Limited,2020,August,2021,Aug-20,31-Aug-20,$7.56,$7.56,$7.56,$7.36,$6.59,2.70%,14.70%,
ARG,Argo Investments Limited,2020,September,2021,Sep-20,30-Sep-20,$7.41,$7.41,$7.41,$7.15,$6.46,3.60%,14.70%,
ARG,Argo Investments Limited,2020,October,2021,Oct-20,30-Oct-20,$7.47,$7.47,$7.47,$7.25,$6.53,3.00%,14.40%,
ARG,Argo Investments Limited,2020,November,2021,Nov-20,30-Nov-20,$8.20,$8.20,$8.20,$7.99,$7.05,2.60%,16.30%,
ARG,Argo Investments Limited,2020,December,2021,Dec-20,31-Dec-20,$8.37,$8.37,$8.37,$8.01,$7.07,4.50%,18.40%,
ARG,Argo Investments Limited,2021,January,2021,Jan-21,29-Jan-21,$8.75,$8.75,$8.75,$8.08,$7.11,8.30%,23.10%,
ARG,Argo Investments Limited,2021,February,2021,Feb-21,26-Feb-21,$8.37,$8.37,$8.37,$8.14,$7.13,2.80%,17.40%,
ARG,Argo Investments Limited,2021,March,2021,Mar-21,31-Mar-21,$8.50,$8.50,$8.50,$8.41,$7.33,1.10%,16.00%,
ARG,Argo Investments Limited,2021,April,2021,Apr-21,30-Apr-21,$8.69,$8.69,$8.69,$8.66,$7.50,0.30%,15.90%,
ARG,Argo Investments Limited,2021,May,2021,May-21,31-May-21,$8.77,$8.77,$8.77,$8.80,$7.62,-0.30%,15.10%,
ARG,Argo Investments Limited,2021,June,2021,Jun-21,30-Jun-21,$8.93,$8.93,$8.93,$9.01,$7.78,-0.90%,14.80%,
ARG,Argo Investments Limited,2021,July,2022,Jul-21,30-Jul-21,$9.37,$9.37,$9.37,$9.12,$7.87,2.70%,19.10%,
ARG,Argo Investments Limited,2021,August,2022,Aug-21,31-Aug-21,$9.45,$9.45,$9.45,$9.27,$7.94,1.90%,19.00%,
ARG,Argo Investments Limited,2021,September,2022,Sep-21,30-Sep-21,$8.94,$8.94,$8.94,$9.23,$7.95,-3.10%,12.50%,
ARG,Argo Investments Limited,2021,October,2022,Oct-21,29-Oct-21,$9.53,$9.53,$9.53,$9.21,$7.94,3.50%,20.00%,
ARG,Argo Investments Limited,2021,November,2022,Nov-21,30-Nov-21,$9.45,$9.45,$9.45,$9.29,$8.01,1.70%,18.00%,
ARG,Argo Investments Limited,2021,December,2022,Dec-21,31-Dec-21,$10.18,$10.18,$10.18,$9.52,$8.17,6.90%,24.60%,
ARG,Argo Investments Limited,2022,January,2022,Jan-22,31-Jan-22,$9.93,$9.93,$9.93,$8.95,$7.78,10.90%,27.60%,
ARG,Argo Investments Limited,2022,February,2022,Feb-22,28-Feb-22,$9.75,$9.75,$9.75,$8.83,$7.69,10.40%,26.80%,
ARG,Argo Investments Limited,2022,March,2022,Mar-22,31-Mar-22,$9.52,$9.52,$9.52,$9.40,$8.14,1.30%,17.00%,
ARG,Argo Investments Limited,2022,April,2022,Apr-22,29-Apr-22,$9.55,$9.55,$9.55,$9.41,$8.15,1.50%,17.20%,
ARG,Argo Investments Limited,2022,May,2022,May-22,31-May-22,$9.41,$9.41,$9.41,$9.14,$8.00,3.00%,17.60%,
ARG,Argo Investments Limited,2022,June,2022,Jun-22,30-Jun-22,$8.80,$8.80,$8.80,$8.45,$7.51,4.10%,17.20%,
ARG,Argo Investments Limited,2022,July,2023,Jul-22,29-Jul-22,$9.36,$9.36,$9.36,$8.86,$7.81,5.60%,19.80%,
ARG,Argo Investments Limited,2022,August,2023,Aug-22,31-Aug-22,$9.23,$9.23,$9.23,$8.74,$7.69,5.60%,20.00%,
ARG,Argo Investments Limited,2022,September,2023,Sep-22,30-Sep-22,$8.82,$8.82,$8.82,$8.13,$7.28,8.50%,21.20%,
ARG,Argo Investments Limited,2022,October,2023,Oct-22,31-Oct-22,$8.90,$8.90,$8.90,$8.63,$7.63,3.10%,16.60%,
ARG,Argo Investments Limited,2022,November,2023,Nov-22,30-Nov-22,$9.16,$9.16,$9.16,$9.07,$7.95,1.00%,15.20%,
ARG,Argo Investments Limited,2022,December,2023,Dec-22,30-Dec-22,$8.94,$8.94,$8.94,$8.75,$7.73,2.20%,15.70%,
ARG,Argo Investments Limited,2023,January,2023,Jan-23,31-Jan-23,$9.42,$9.42,$9.42,$9.21,$8.05,2.30%,17.00%,
ARG,Argo Investments Limited,2023,February,2023,Feb-23,28-Feb-23,$8.96,$8.96,$8.96,$8.96,$7.85,0.00%,14.10%,
ARG,Argo Investments Limited,2023,March,2023,Mar-23,31-Mar-23,$8.88,$8.88,$8.88,$8.91,$7.84,-0.30%,13.30%,
ARG,Argo Investments Limited,2023,April,2023,Apr-23,28-Apr-23,$8.77,$8.77,$8.77,$9.07,$7.95,-3.30%,10.30%,
ARG,Argo Investments Limited,2023,May,2023,May-23,31-May-23,$8.68,$8.68,$8.68,$8.87,$7.82,-2.10%,11.00%,
ARG,Argo Investments Limited,2023,June,2023,Jun-23,30-Jun-23,$8.76,$8.76,$8.76,$9.03,$7.94,-3.00%,10.30%,
ARG,Argo Investments Limited,2023,July,2024,Jul-23,31-Jul-23,$8.85,$8.85,$8.85,$9.25,$8.09,-4.30%,9.40%,
ARG,Argo Investments Limited,2023,August,2024,Aug-23,31-Aug-23,$8.63,$8.63,$8.63,$9.06,$7.92,-4.70%,9.00%,
WAM,WAM Capital Limited,2014,January,2014,Jan-14,31-Jan-14,$1.97,$1.97,$1.97,$1.78,$1.75,10.40%,12.30%,
WAM,WAM Capital Limited,2014,February,2014,Feb-14,28-Feb-14,$2.05,$2.05,$2.05,$1.84,$1.80,11.40%,13.90%,
WAM,WAM Capital Limited,2014,March,2014,Mar-14,31-Mar-14,$1.98,$1.98,$1.98,$1.89,$1.75,4.50%,12.90%,
WAM,WAM Capital Limited,2014,April,2014,Apr-14,30-Apr-14,$1.95,$1.95,$1.95,$1.78,$1.74,9.60%,12.10%,
WAM,WAM Capital Limited,2014,May,2014,May-14,30-May-14,$1.92,$1.92,$1.92,$1.79,$1.75,7.30%,9.70%,
WAM,WAM Capital Limited,2014,June,2014,Jun-14,30-Jun-14,$1.94,$1.94,$1.94,$1.79,$1.74,8.40%,11.50%,
WAM,WAM Capital Limited,2014,July,2015,Jul-14,31-Jul-14,$2.02,$2.02,$2.02,$1.80,$1.77,12.20%,14.10%,
WAM,WAM Capital Limited,2014,August,2015,Aug-14,29-Aug-14,$2.06,$2.06,$2.06,$1.85,$1.81,11.40%,13.80%,
WAM,WAM Capital Limited,2014,September,2015,Sep-14,30-Sep-14,$2.00,$2.00,$2.00,$1.82,$1.79,9.90%,11.70%,
WAM,WAM Capital Limited,2014,October,2015,Oct-14,31-Oct-14,$1.95,$1.95,$1.95,$1.77,$1.74,10.20%,12.10%,
WAM,WAM Capital Limited,2014,November,2015,Nov-14,28-Nov-14,$1.99,$1.99,$1.99,$1.76,$1.74,13.10%,14.40%,
WAM,WAM Capital Limited,2014,December,2015,Dec-14,31-Dec-14,$2.01,$2.01,$2.01,$1.77,$1.75,13.60%,14.90%,
WAM,WAM Capital Limited,2015,January,2015,Jan-15,30-Jan-15,$2.01,$2.01,$2.01,$1.78,$1.80,12.90%,11.70%,
WAM,WAM Capital Limited,2015,February,2015,Feb-15,27-Feb-15,$2.07,$2.07,$2.07,$1.88,$1.83,10.10%,13.10%,
WAM,WAM Capital Limited,2015,March,2015,Mar-15,31-Mar-15,$2.01,$2.01,$2.01,$1.90,$1.86,5.80%,8.10%,
WAM,WAM Capital Limited,2015,April,2015,Apr-15,30-Apr-15,$1.94,$1.94,$1.94,$1.83,$1.80,6.00%,7.80%,
WAM,WAM Capital Limited,2015,May,2015,May-15,29-May-15,$1.98,$1.98,$1.98,$1.85,$1.81,7.00%,9.40%,
WAM,WAM Capital Limited,2015,June,2015,Jun-15,30-Jun-15,$1.92,$1.92,$1.92,$1.81,$1.78,6.10%,7.90%,
WAM,WAM Capital Limited,2015,July,2016,Jul-15,31-Jul-15,$1.98,$1.98,$1.98,$1.88,$1.84,5.10%,7.30%,
WAM,WAM Capital Limited,2015,August,2016,Aug-15,31-Aug-15,$1.99,$1.99,$1.99,$1.86,$1.82,6.70%,9.10%,
WAM,WAM Capital Limited,2015,September,2016,Sep-15,30-Sep-15,$2.00,$2.00,$2.00,$1.88,$1.84,6.40%,8.70%,
WAM,WAM Capital Limited,2015,October,2016,Oct-15,30-Oct-15,$1.96,$1.96,$1.96,$1.87,$1.81,4.80%,8.30%,
WAM,WAM Capital Limited,2015,November,2016,Nov-15,30-Nov-15,$2.04,$2.04,$2.04,$1.91,$1.85,6.80%,10.30%,
WAM,WAM Capital Limited,2015,December,2016,Dec-15,31-Dec-15,$2.12,$2.12,$2.12,$1.96,$1.88,8.20%,12.80%,
WAM,WAM Capital Limited,2016,January,2016,Jan-16,29-Jan-16,$2.16,$2.16,$2.16,$1.91,$1.85,13.10%,16.80%,
WAM,WAM Capital Limited,2016,February,2016,Feb-16,29-Feb-16,$2.17,$2.17,$2.17,$1.87,$1.82,16.00%,19.20%,
WAM,WAM Capital Limited,2016,March,2016,Mar-16,31-Mar-16,$2.26,$2.26,$2.26,$1.92,$1.86,17.70%,21.50%,
WAM,WAM Capital Limited,2016,April,2016,Apr-16,29-Apr-16,$2.15,$2.15,$2.15,$1.84,$1.79,16.80%,20.10%,
WAM,WAM Capital Limited,2016,May,2016,May-16,31-May-16,$2.14,$2.14,$2.14,$1.92,$1.86,11.50%,15.10%,
WAM,WAM Capital Limited,2016,June,2016,Jun-16,30-Jun-16,$2.23,$2.23,$2.23,$1.97,$1.92,13.20%,16.10%,
WAM,WAM Capital Limited,2016,July,2017,Jul-16,29-Jul-16,$2.23,$2.23,$2.23,$1.97,$1.92,13.20%,16.10%,
WAM,WAM Capital Limited,2016,August,2017,Aug-16,31-Aug-16,$2.27,$2.27,$2.27,$2.05,$2.00,10.70%,13.50%,
WAM,WAM Capital Limited,2016,September,2017,Sep-16,30-Sep-16,$2.34,$2.34,$2.34,$2.09,$2.03,12.00%,15.30%,
WAM,WAM Capital Limited,2016,October,2017,Oct-16,31-Oct-16,$2.27,$2.27,$2.27,$1.98,$1.93,14.60%,17.60%,
WAM,WAM Capital Limited,2016,November,2017,Nov-16,30-Nov-16,$2.35,$2.35,$2.35,$1.98,$1.93,18.70%,21.80%,
WAM,WAM Capital Limited,2016,December,2017,Dec-16,30-Dec-16,$2.41,$2.41,$2.41,$2.00,$1.95,20.50%,23.60%,
WAM,WAM Capital Limited,2017,January,2017,Jan-17,31-Jan-17,$2.39,$2.39,$2.39,$2.00,$1.96,19.50%,21.90%,
WAM,WAM Capital Limited,2017,February,2017,Feb-17,28-Feb-17,$2.48,$2.48,$2.48,$1.98,$1.94,25.30%,27.80%,
WAM,WAM Capital Limited,2017,March,2017,Mar-17,31-Mar-17,$2.55,$2.55,$2.55,$2.00,$1.96,27.50%,30.10%,
WAM,WAM Capital Limited,2017,April,2017,Apr-17,28-Apr-17,$2.38,$2.38,$2.38,$1.92,$1.88,24.00%,26.60%,
WAM,WAM Capital Limited,2017,May,2017,May-17,31-May-17,$2.27,$2.27,$2.27,$1.92,$1.89,18.20%,20.10%,
WAM,WAM Capital Limited,2017,June,2017,Jun-17,30-Jun-17,$2.39,$2.39,$2.39,$1.95,$1.92,22.60%,24.50%,
WAM,WAM Capital Limited,2017,July,2018,Jul-17,31-Jul-17,$2.47,$2.47,$2.47,$1.95,$1.93,26.70%,28.00%,
WAM,WAM Capital Limited,2017,August,2018,Aug-17,31-Aug-17,$2.46,$2.46,$2.46,$1.96,$1.94,25.50%,26.80%,
WAM,WAM Capital Limited,2017,September,2018,Sep-17,29-Sep-17,$2.52,$2.52,$2.52,$1.97,$1.95,27.90%,29.20%,
WAM,WAM Capital Limited,2017,October,2018,Oct-17,31-Oct-17,$2.44,$2.44,$2.44,$1.97,$1.93,23.90%,26.40%,
WAM,WAM Capital Limited,2017,November,2018,Nov-17,30-Nov-17,$2.36,$2.36,$2.36,$2.02,$1.97,16.80%,19.80%,
WAM,WAM Capital Limited,2017,December,2018,Dec-17,29-Dec-17,$2.40,$2.40,$2.40,$2.05,$1.99,17.10%,20.60%,
WAM,WAM Capital Limited,2018,January,2018,Jan-18,31-Jan-18,$2.45,$2.45,$2.45,$2.07,$2.00,18.40%,22.50%,
WAM,WAM Capital Limited,2018,February,2018,Feb-18,28-Feb-18,$2.50,$2.50,$2.50,$2.06,$2.01,21.40%,24.40%,
WAM,WAM Capital Limited,2018,March,2018,Mar-18,29-Mar-18,$2.50,$2.50,$2.50,$2.01,$1.98,24.40%,26.30%,
WAM,WAM Capital Limited,2018,April,2018,Apr-18,30-Apr-18,$2.38,$2.38,$2.38,$1.97,$1.93,20.80%,23.30%,
WAM,WAM Capital Limited,2018,May,2018,May-18,31-May-18,$2.36,$2.36,$2.36,$2.00,$1.96,18.00%,20.40%,
WAM,WAM Capital Limited,2018,June,2018,Jun-18,29-Jun-18,$2.38,$2.38,$2.38,$2.03,$1.98,17.20%,20.20%,
WAM,WAM Capital Limited,2018,July,2019,Jul-18,31-Jul-18,$2.42,$2.42,$2.42,$2.01,$1.99,20.40%,21.60%,
WAM,WAM Capital Limited,2018,August,2019,Aug-18,31-Aug-18,$2.50,$2.50,$2.50,$2.06,$2.03,21.40%,23.20%,
WAM,WAM Capital Limited,2018,September,2019,Sep-18,28-Sep-18,$2.48,$2.48,$2.48,$2.06,$2.03,20.40%,22.20%,
WAM,WAM Capital Limited,2018,October,2019,Oct-18,31-Oct-18,$2.43,$2.43,$2.43,$1.92,$1.94,26.60%,25.30%,
WAM,WAM Capital Limited,2018,November,2019,Nov-18,30-Nov-18,$2.22,$2.22,$2.22,$1.89,$1.84,17.50%,20.70%,
WAM,WAM Capital Limited,2018,December,2019,Dec-18,31-Dec-18,$2.16,$2.16,$2.16,$1.75,$1.80,23.40%,20.00%,
WAM,WAM Capital Limited,2019,January,2019,Jan-19,31-Jan-19,$2.08,$2.08,$2.08,$1.78,$1.83,16.90%,13.70%,
WAM,WAM Capital Limited,2019,February,2019,Feb-19,28-Feb-19,$2.22,$2.22,$2.22,$1.85,$1.87,20.00%,18.70%,
WAM,WAM Capital Limited,2019,March,2019,Mar-19,29-Mar-19,$2.23,$2.23,$2.23,$1.84,$1.88,21.20%,18.60%,
WAM,WAM Capital Limited,2019,April,2019,Apr-19,30-Apr-19,$2.03,$2.03,$2.03,$1.93,$1.86,5.20%,9.10%,
WAM,WAM Capital Limited,2019,May,2019,May-19,31-May-19,$2.09,$2.09,$2.09,$1.83,$1.86,14.20%,12.40%,
WAM,WAM Capital Limited,2019,June,2019,Jun-19,28-Jun-19,$2.02,$2.02,$2.02,$1.84,$1.87,9.80%,8.00%,
WAM,WAM Capital Limited,2019,July,2020,Jul-19,31-Jul-19,$2.16,$2.16,$2.16,$1.91,$1.92,13.10%,12.50%,
WAM,WAM Capital Limited,2019,August,2020,Aug-19,30-Aug-19,$2.11,$2.11,$2.11,$1.89,$1.91,11.60%,10.50%,
WAM,WAM Capital Limited,2019,September,2020,Sep-19,30-Sep-19,$2.28,$2.28,$2.28,$1.94,$1.96,17.50%,16.30%,
WAM,WAM Capital Limited,2019,October,2020,Oct-19,31-Oct-19,$2.20,$2.20,$2.20,$1.95,$1.88,12.80%,17.00%,
WAM,WAM Capital Limited,2019,November,2020,Nov-19,29-Nov-19,$2.23,$2.23,$2.23,$1.89,$1.90,18.00%,17.40%,
WAM,WAM Capital Limited,2019,December,2020,Dec-19,31-Dec-19,$2.25,$2.25,$2.25,$1.87,$1.89,20.30%,19.00%,
WAM,WAM Capital Limited,2020,January,2020,Jan-20,31-Jan-20,$2.26,$2.26,$2.26,$1.93,$1.94,17.10%,16.50%,
WAM,WAM Capital Limited,2020,February,2020,Feb-20,28-Feb-20,$2.10,$2.10,$2.10,$1.77,$1.83,18.60%,14.80%,
WAM,WAM Capital Limited,2020,March,2020,Mar-20,31-Mar-20,$1.75,$1.75,$1.75,$1.42,$1.58,23.20%,10.80%,
WAM,WAM Capital Limited,2020,April,2020,Apr-20,30-Apr-20,$1.93,$1.93,$1.93,$1.47,$1.60,31.30%,20.60%,
WAM,WAM Capital Limited,2020,May,2020,May-20,29-May-20,$1.93,$1.93,$1.93,$1.57,$1.67,22.90%,15.60%,
WAM,WAM Capital Limited,2020,June,2020,Jun-20,30-Jun-20,$1.82,$1.82,$1.82,$1.59,$1.68,14.50%,8.30%,
WAM,WAM Capital Limited,2020,July,2021,Jul-20,30-Jul-20,$1.92,$1.92,$1.92,$1.61,$1.70,19.30%,12.90%,
WAM,WAM Capital Limited,2020,August,2021,Aug-20,31-Aug-20,$2.14,$2.14,$2.14,$1.74,$1.79,23.00%,19.60%,
WAM,WAM Capital Limited,2020,September,2021,Sep-20,30-Sep-20,$2.23,$2.23,$2.23,$1.68,$1.79,32.70%,24.60%,
WAM,WAM Capital Limited,2020,October,2021,Oct-20,30-Oct-20,$2.26,$2.26,$2.26,$1.73,$1.82,30.60%,24.20%,
WAM,WAM Capital Limited,2020,November,2021,Nov-20,30-Nov-20,$2.22,$2.22,$2.22,$1.77,$1.83,25.40%,21.30%,
WAM,WAM Capital Limited,2020,December,2021,Dec-20,31-Dec-20,$2.23,$2.23,$2.23,$1.80,$1.85,23.90%,20.50%,
WAM,WAM Capital Limited,2021,January,2021,Jan-21,29-Jan-21,$2.24,$2.24,$2.24,$1.81,$1.86,23.80%,20.40%,
WAM,WAM Capital Limited,2021,February,2021,Feb-21,26-Feb-21,$2.12,$2.12,$2.12,$1.86,$1.90,14.00%,11.60%,
WAM,WAM Capital Limited,2021,March,2021,Mar-21,31-Mar-21,$2.21,$2.21,$2.21,$1.89,$1.94,16.90%,13.90%,
WAM,WAM Capital Limited,2021,April,2021,Apr-21,30-Apr-21,$2.33,$2.33,$2.33,$1.96,$1.99,18.90%,17.10%,
WAM,WAM Capital Limited,2021,May,2021,May-21,31-May-21,$2.22,$2.22,$2.22,$1.87,$1.91,18.70%,16.20%,
WAM,WAM Capital Limited,2021,June,2021,Jun-21,30-Jun-21,$2.19,$2.19,$2.19,$1.89,$1.93,15.90%,13.50%,
WAM,WAM Capital Limited,2021,July,2022,Jul-21,30-Jul-21,$2.21,$2.21,$2.21,$1.89,$1.94,16.90%,13.90%,
WAM,WAM Capital Limited,2021,August,2022,Aug-21,31-Aug-21,$2.31,$2.31,$2.31,$1.97,$2.00,17.30%,15.50%,
WAM,WAM Capital Limited,2021,September,2022,Sep-21,30-Sep-21,$2.37,$2.37,$2.37,$1.98,$2.00,19.70%,18.50%,
WAM,WAM Capital Limited,2021,October,2022,Oct-21,29-Oct-21,$2.29,$2.29,$2.29,$1.96,$1.92,16.80%,19.30%,
WAM,WAM Capital Limited,2021,November,2022,Nov-21,30-Nov-21,$2.22,$2.22,$2.22,$1.86,$1.90,19.40%,16.80%,
WAM,WAM Capital Limited,2021,December,2022,Dec-21,31-Dec-21,$2.23,$2.23,$2.23,$1.88,$1.92,18.60%,16.10%,
WAM,WAM Capital Limited,2022,January,2022,Jan-22,31-Jan-22,$2.16,$2.16,$2.16,$1.74,$1.82,24.10%,18.70%,
WAM,WAM Capital Limited,2022,February,2022,Feb-22,28-Feb-22,$2.17,$2.17,$2.17,$1.71,$1.80,26.90%,20.60%,
WAM,WAM Capital Limited,2022,March,2022,Mar-22,31-Mar-22,$2.28,$2.28,$2.28,$1.73,$1.81,31.80%,26.00%,
WAM,WAM Capital Limited,2022,April,2022,Apr-22,29-Apr-22,$2.11,$2.11,$2.11,$1.76,$1.84,19.90%,14.70%,
WAM,WAM Capital Limited,2022,May,2022,May-22,31-May-22,$2.09,$2.09,$2.09,$1.66,$1.77,25.90%,18.10%,
WAM,WAM Capital Limited,2022,June,2022,Jun-22,30-Jun-22,$1.72,$1.72,$1.72,$1.47,$1.57,17.00%,9.60%,
WAM,WAM Capital Limited,2022,July,2023,Jul-22,29-Jul-22,$1.85,$1.85,$1.85,$1.51,$1.64,22.20%,12.50%,
WAM,WAM Capital Limited,2022,August,2023,Aug-22,31-Aug-22,$1.83,$1.83,$1.83,$1.52,$1.66,20.40%,10.20%,
WAM,WAM Capital Limited,2022,September,2023,Sep-22,30-Sep-22,$1.79,$1.79,$1.79,$1.41,$1.59,27.00%,12.60%,
WAM,WAM Capital Limited,2022,October,2023,Oct-22,31-Oct-22,$1.69,$1.69,$1.69,$1.49,$1.57,13.10%,7.30%,
WAM,WAM Capital Limited,2022,November,2023,Nov-22,30-Nov-22,$1.69,$1.69,$1.69,$1.45,$1.60,16.20%,5.30%,
WAM,WAM Capital Limited,2022,December,2023,Dec-22,30-Dec-22,$1.62,$1.62,$1.62,$1.39,$1.56,16.50%,3.80%,
WAM,WAM Capital Limited,2023,January,2023,Jan-23,31-Jan-23,$1.55,$1.55,$1.55,$1.48,$1.63,4.70%,-4.90%,
WAM,WAM Capital Limited,2023,February,2023,Feb-23,28-Feb-23,$1.67,$1.67,$1.67,$1.45,$1.60,15.20%,4.40%,
WAM,WAM Capital Limited,2023,March,2023,Mar-23,31-Mar-23,$1.63,$1.63,$1.63,$1.46,$1.62,11.30%,0.30%,
WAM,WAM Capital Limited,2023,April,2023,Apr-23,28-Apr-23,$1.73,$1.73,$1.73,$1.51,$1.65,14.60%,4.80%,
WAM,WAM Capital Limited,2023,May,2023,May-23,31-May-23,$1.55,$1.55,$1.55,$1.40,$1.55,10.40%,-0.30%,
WAM,WAM Capital Limited,2023,June,2023,Jun-23,30-Jun-23,$1.50,$1.50,$1.50,$1.42,$1.57,5.30%,-4.80%,
WAM,WAM Capital Limited,2023,July,2024,Jul-23,31-Jul-23,$1.58,$1.58,$1.58,$1.45,$1.61,8.60%,-2.20%,
WAM,WAM Capital Limited,2023,August,2024,Aug-23,31-Aug-23,$1.67,$1.67,$1.67,$1.47,$1.62,13.40%,3.00%,
WLE,WAM Leaders Limited,2016,May,2016,May-16,31-May-16,$1.06,$1.08,$1.08,$1.08,$1.09,-0.50%,-1.40%,
WLE,WAM Leaders Limited,2016,June,2016,Jun-16,30-Jun-16,$1.08,$1.10,$1.10,$1.07,$1.08,2.80%,1.90%,
WLE,WAM Leaders Limited,2016,July,2017,Jul-16,29-Jul-16,$1.15,$1.17,$1.17,$1.10,$1.10,5.90%,5.90%,
WLE,WAM Leaders Limited,2016,August,2017,Aug-16,31-Aug-16,$1.15,$1.17,$1.17,$1.11,$1.10,5.00%,5.90%,
WLE,WAM Leaders Limited,2016,September,2017,Sep-16,30-Sep-16,$1.13,$1.15,$1.15,$1.11,$1.11,3.20%,3.20%,
WLE,WAM Leaders Limited,2016,October,2017,Oct-16,31-Oct-16,$1.11,$1.13,$1.13,$1.08,$1.09,4.60%,3.70%,
WLE,WAM Leaders Limited,2016,November,2017,Nov-16,30-Nov-16,$1.11,$1.13,$1.13,$1.10,$1.10,2.30%,2.30%,
WLE,WAM Leaders Limited,2016,December,2017,Dec-16,30-Dec-16,$1.13,$1.15,$1.15,$1.14,$1.13,0.90%,1.80%,
WLE,WAM Leaders Limited,2017,January,2017,Jan-17,31-Jan-17,$1.13,$1.15,$1.15,$1.14,$1.13,0.90%,1.80%,
WLE,WAM Leaders Limited,2017,February,2017,Feb-17,28-Feb-17,$1.12,$1.14,$1.14,$1.14,$1.13,0.00%,0.90%,
WLE,WAM Leaders Limited,2017,March,2017,Mar-17,31-Mar-17,$1.12,$1.14,$1.14,$1.17,$1.15,-2.60%,-0.90%,
WLE,WAM Leaders Limited,2017,April,2017,Apr-17,28-Apr-17,$1.11,$1.13,$1.13,$1.17,$1.15,-3.80%,-2.20%,
WLE,WAM Leaders Limited,2017,May,2017,May-17,31-May-17,$1.08,$1.10,$1.10,$1.16,$1.14,-5.20%,-3.50%,
WLE,WAM Leaders Limited,2017,June,2017,Jun-17,30-Jun-17,$1.10,$1.12,$1.12,$1.17,$1.15,-4.70%,-3.00%,
WLE,WAM Leaders Limited,2017,July,2018,Jul-17,31-Jul-17,$1.10,$1.12,$1.12,$1.15,$1.15,-3.00%,-3.00%,
WLE,WAM Leaders Limited,2017,August,2018,Aug-17,31-Aug-17,$1.09,$1.11,$1.11,$1.16,$1.15,-4.30%,-3.50%,
WLE,WAM Leaders Limited,2017,September,2018,Sep-17,29-Sep-17,$1.08,$1.10,$1.10,$1.17,$1.17,-6.00%,-6.00%,
WLE,WAM Leaders Limited,2017,October,2018,Oct-17,31-Oct-17,$1.12,$1.14,$1.14,$1.21,$1.20,-6.20%,-5.40%,
WLE,WAM Leaders Limited,2017,November,2018,Nov-17,30-Nov-17,$1.12,$1.14,$1.14,$1.17,$1.15,-3.00%,-1.30%,
WLE,WAM Leaders Limited,2017,December,2018,Dec-17,29-Dec-17,$1.14,$1.16,$1.16,$1.20,$1.17,-3.30%,-0.90%,
WLE,WAM Leaders Limited,2018,January,2018,Jan-18,31-Jan-18,$1.14,$1.16,$1.16,$1.19,$1.17,-2.90%,-1.30%,
WLE,WAM Leaders Limited,2018,February,2018,Feb-18,28-Feb-18,$1.15,$1.17,$1.17,$1.20,$1.18,-2.50%,-0.80%,
WLE,WAM Leaders Limited,2018,March,2018,Mar-18,29-Mar-18,$1.13,$1.15,$1.15,$1.16,$1.15,-0.90%,0.00%,
WLE,WAM Leaders Limited,2018,April,2018,Apr-18,30-Apr-18,$1.10,$1.12,$1.12,$1.18,$1.16,-5.10%,-3.40%,
WLE,WAM Leaders Limited,2018,May,2018,May-18,31-May-18,$1.12,$1.14,$1.14,$1.19,$1.17,-4.20%,-2.60%,
WLE,WAM Leaders Limited,2018,June,2018,Jun-18,29-Jun-18,$1.13,$1.15,$1.15,$1.22,$1.19,-5.70%,-3.40%,
