lic_ticker,lic_name,year,ordering_method,holding_type,holding_name,weight,sector,industry,size,headquartered,lic_id
WHF,Whitefield Industrials Limited,2015,Weight,Holding,ANZ Group Holdings Ltd.,7.5,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2015,Weight,Holding,National Australia Bank Ltd.,7,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2015,Weight,Holding,Telstra Group Ltd.,5.9,Communication Services,Telecommunications Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2015,Weight,Holding,Macquarie Group Ltd.,3.8,Financials,Investment Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2015,Weight,Holding,Wesfarmers Ltd.,3.3,Consumer Discretionary,Diversified Retailers,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2015,Weight,Holding,CSL Ltd.,3.2,Healthcare,Pharmaceuticals,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2015,Weight,Holding,Woolworths Group Ltd.,2.8,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2015,Weight,Holding,Brambles Ltd.,2.6,Industrials,Containers and Packaging,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2015,Weight,Holding,AMP Limited,2,Financials,Financial Services,Mid-Cap,Australia,
WHF,Whitefield Industrials Limited,2015,Weight,Holding,QBE Insurance Group Ltd.,1.9,Financials,Property and Casualty Insurance,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2015,Weight,Holding,Amcor plc,1.8,Materials,Containers and Packaging,Large-Cap,Switzerland,
WHF,Whitefield Industrials Limited,2015,Weight,Holding,ResMed Inc.,1.6,Healthcare,Medical Equipment,Large-Cap,USA,
WHF,Whitefield Industrials Limited,2015,Weight,Holding,Scentre Group,1.5,Real Estate,Retail REITs,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2015,Weight,Holding,Westfield Corporation,1.5,Real Estate,Commercial Real Estate,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2015,Weight,Holding,Crown Resorts Limited,1.4,Consumer Discretionary,Casinos and Resorts,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2015,Weight,Holding,Transurban Group,1.3,Industrials,Transportation Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2015,Weight,Holding,Lendlease Corp. Ltd.,1.2,Real Estate,Construction,Mid-Cap,Australia,
WHF,Whitefield Industrials Limited,2015,Weight,Holding,Twenty-First Century Fox Inc,1.2,Communication Services,Media & Entertainment,Large-Cap,USA,
WHF,Whitefield Industrials Limited,2016,Weight,Holding,Commonwealth Bank of Australia,10.5,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2016,Weight,Holding,Westpac Banking Corp.,8,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2016,Weight,Holding,National Australia Bank Ltd.,5.5,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2016,Weight,Holding,Telstra Group Ltd.,5.4,Communication Services,Telecommunications Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2016,Weight,Holding,ANZ Group Holdings Ltd.,5.3,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2016,Weight,Holding,Wesfarmers Ltd.,4,Consumer Discretionary,Diversified Retailers,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2016,Weight,Holding,CSL Ltd.,3.7,Healthcare,Pharmaceuticals,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2016,Weight,Holding,Scentre Group,2.2,Real Estate,Retail REITs,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2016,Weight,Holding,Brambles Ltd.,1.9,Industrials,Containers and Packaging,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2016,Weight,Holding,Transurban Group,1.8,Industrials,Transportation Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2016,Weight,Holding,Woolworths Group Ltd.,1.8,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2016,Weight,Holding,Amcor plc,1.7,Materials,Containers and Packaging,Large-Cap,Switzerland,
WHF,Whitefield Industrials Limited,2016,Weight,Holding,Westfield Corporation,1.6,Real Estate,Commercial Real Estate,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2016,Weight,Holding,Sydney Airport Holdings,1.5,Industrials,Airports,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2016,Weight,Holding,Ramsay Health Care Ltd.,1.3,Healthcare,Health Care Facilities,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2016,Weight,Holding,QBE Insurance Group Ltd.,1.2,Financials,Property and Casualty Insurance,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2016,Weight,Holding,Macquarie Group Ltd.,1.2,Financials,Investment Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2016,Weight,Holding,AGL Energy Ltd.,1.1,Utilities,Multi-Utilities,Mid-Cap,Australia,
WHF,Whitefield Industrials Limited,2016,Weight,Holding,Stockland Corporation Ltd.,1.1,Real Estate,Residential REITs,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2016,Weight,Holding,APA Group,1,Utilities,Pipelines,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2017,Weight,Holding,Commonwealth Bank of Australia,10.4,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2017,Weight,Holding,Westpac Banking Corp.,8.2,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2017,Weight,Holding,ANZ Group Holdings Ltd.,6.6,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2017,Weight,Holding,National Australia Bank Ltd.,6.2,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2017,Weight,Holding,CSL Ltd.,4.3,Healthcare,Pharmaceuticals,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2017,Weight,Holding,Telstra Group Ltd.,3.6,Communication Services,Telecommunications Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2017,Weight,Holding,Wesfarmers Ltd.,3.6,Consumer Discretionary,Diversified Retailers,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2017,Weight,Holding,Woolworths Group Ltd.,2.3,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2017,Weight,Holding,Scentre Group,2,Real Estate,Retail REITs,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2017,Weight,Holding,AGL Energy Ltd.,1.9,Utilities,Multi-Utilities,Mid-Cap,Australia,
WHF,Whitefield Industrials Limited,2017,Weight,Holding,Transurban Group,1.7,Industrials,Transportation Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2017,Weight,Holding,Insurance Australia Group Ltd.,1.6,Financials,Property and Casualty Insurance,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2017,Weight,Holding,Amcor plc,1.6,Materials,Containers and Packaging,Large-Cap,Switzerland,
WHF,Whitefield Industrials Limited,2017,Weight,Holding,Macquarie Group Ltd.,1.5,Financials,Investment Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2017,Weight,Holding,QBE Insurance Group Ltd.,1.2,Financials,Property and Casualty Insurance,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2017,Weight,Holding,Sydney Airport Holdings,1.1,Industrials,Airports,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2017,Weight,Holding,AMP Limited,1.1,Financials,Financial Services,Mid-Cap,Australia,
WHF,Whitefield Industrials Limited,2017,Weight,Holding,Ramsay Health Care Ltd.,1,Healthcare,Health Care Facilities,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2017,Weight,Holding,Goodman Group,1,Real Estate,Diversified REITs,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2017,Weight,Holding,Westfield Corporation,1,Real Estate,Commercial Real Estate,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2018,Weight,Holding,Commonwealth Bank of Australia,9.4,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2018,Weight,Holding,Westpac Banking Corp.,7.6,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2018,Weight,Holding,ANZ Group Holdings Ltd.,6.2,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2018,Weight,Holding,National Australia Bank Ltd.,6,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2018,Weight,Holding,CSL Ltd.,4.8,Healthcare,Pharmaceuticals,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2018,Weight,Holding,Wesfarmers Ltd.,3.7,Consumer Discretionary,Diversified Retailers,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2018,Weight,Holding,Woolworths Group Ltd.,3.2,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2018,Weight,Holding,Telstra Group Ltd.,2.9,Communication Services,Telecommunications Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2018,Weight,Holding,Macquarie Group Ltd.,2.6,Financials,Investment Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2018,Weight,Holding,Amcor plc,1.7,Materials,Containers and Packaging,Large-Cap,Switzerland,
WHF,Whitefield Industrials Limited,2018,Weight,Holding,AMP Limited,1.6,Financials,Financial Services,Mid-Cap,Australia,
WHF,Whitefield Industrials Limited,2018,Weight,Holding,Scentre Group,1.6,Real Estate,Retail REITs,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2018,Weight,Holding,Insurance Australia Group Ltd.,1.6,Financials,Property and Casualty Insurance,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2018,Weight,Holding,AGL Energy Ltd.,1.4,Utilities,Multi-Utilities,Mid-Cap,Australia,
WHF,Whitefield Industrials Limited,2018,Weight,Holding,Transurban Group,1.3,Industrials,Transportation Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2018,Weight,Holding,Sonic Healthcare Ltd.,1.3,Healthcare,Medical Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2018,Weight,Holding,Brambles Ltd.,1.2,Industrials,Containers and Packaging,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2018,Weight,Holding,Aristocrat Leisure Ltd.,1.2,Consumer Discretionary,Casinos and Gambling,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2018,Weight,Holding,Boral Limited,1.2,Materials,Construction Materials,Mid-Cap,Australia,
WHF,Whitefield Industrials Limited,2018,Weight,Holding,Sydney Airport Holdings,1.2,Industrials,Airports,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2019,Weight,Holding,Commonwealth Bank of Australia,8.9,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2019,Weight,Holding,CSL Ltd.,6.7,Healthcare,Pharmaceuticals,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2019,Weight,Holding,Westpac Banking Corp.,6.2,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2019,Weight,Holding,ANZ Group Holdings Ltd.,5.8,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2019,Weight,Holding,National Australia Bank Ltd.,5.3,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2019,Weight,Holding,Wesfarmers Ltd.,3.2,Consumer Discretionary,Diversified Retailers,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2019,Weight,Holding,Macquarie Group Ltd.,3.1,Financials,Investment Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2019,Weight,Holding,Woolworths Group Ltd.,3.1,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2019,Weight,Holding,Telstra Group Ltd.,2.6,Communication Services,Telecommunications Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2019,Weight,Holding,Transurban Group,2.6,Industrials,Transportation Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2019,Weight,Holding,Insurance Australia Group Ltd.,1.7,Financials,Property and Casualty Insurance,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2019,Weight,Holding,Scentre Group,1.7,Real Estate,Retail REITs,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2019,Weight,Holding,Goodman Group,1.6,Real Estate,Diversified REITs,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2019,Weight,Holding,Sydney Airport Holdings,1.4,Industrials,Airports,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2019,Weight,Holding,Brambles Ltd.,1.4,Industrials,Containers and Packaging,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2019,Weight,Holding,Suncorp Group Ltd.,1.4,Financials,Full Line Insurance,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2019,Weight,Holding,Amcor plc,1.4,Materials,Containers and Packaging,Large-Cap,Switzerland,
WHF,Whitefield Industrials Limited,2019,Weight,Holding,QBE Insurance Group Ltd.,1.3,Financials,Property and Casualty Insurance,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2019,Weight,Holding,AGL Energy Ltd.,1.2,Utilities,Multi-Utilities,Mid-Cap,Australia,
WHF,Whitefield Industrials Limited,2019,Weight,Holding,Aristocrat Leisure Ltd.,1.2,Consumer Discretionary,Casinos and Gambling,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2020,Weight,Holding,CSL Ltd.,10.7,Healthcare,Pharmaceuticals,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2020,Weight,Holding,Commonwealth Bank of Australia,8.7,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2020,Weight,Holding,Westpac Banking Corp.,4.5,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2020,Weight,Holding,Woolworths Group Ltd.,4.2,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2020,Weight,Holding,ANZ Group Holdings Ltd.,3.9,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2020,Weight,Holding,National Australia Bank Ltd.,3.8,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2020,Weight,Holding,Wesfarmers Ltd.,3.6,Consumer Discretionary,Diversified Retailers,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2020,Weight,Holding,Telstra Group Ltd.,3.2,Communication Services,Telecommunications Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2020,Weight,Holding,Macquarie Group Ltd.,2.2,Financials,Investment Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2020,Weight,Holding,Transurban Group,2.1,Industrials,Transportation Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2020,Weight,Holding,Goodman Group,1.6,Real Estate,Diversified REITs,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2020,Weight,Holding,Coles Group Ltd.,1.4,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2020,Weight,Holding,AGL Energy Ltd.,1.4,Utilities,Multi-Utilities,Mid-Cap,Australia,
WHF,Whitefield Industrials Limited,2020,Weight,Holding,Brambles Ltd.,1.3,Industrials,Containers and Packaging,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2020,Weight,Holding,ResMed Inc.,1.2,Healthcare,Medical Equipment,Large-Cap,USA,
WHF,Whitefield Industrials Limited,2020,Weight,Holding,Sonic Healthcare Ltd.,1.2,Healthcare,Medical Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2020,Weight,Holding,ASX Ltd.,1.2,Financials,Investment Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2020,Weight,Holding,Insurance Australia Group Ltd.,1.2,Financials,Property and Casualty Insurance,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2020,Weight,Holding,Aristocrat Leisure Ltd.,1.1,Consumer Discretionary,Casinos and Gambling,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2020,Weight,Holding,Ramsay Health Care Ltd.,1,Healthcare,Health Care Facilities,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2021,Weight,Holding,Commonwealth Bank of Australia,10.3,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2021,Weight,Holding,CSL Ltd.,7.8,Healthcare,Pharmaceuticals,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2021,Weight,Holding,Westpac Banking Corp.,5.7,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2021,Weight,Holding,National Australia Bank Ltd.,5.6,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2021,Weight,Holding,ANZ Group Holdings Ltd.,5.2,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2021,Weight,Holding,Wesfarmers Ltd.,4.4,Consumer Discretionary,Diversified Retailers,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2021,Weight,Holding,Woolworths Group Ltd.,3.7,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2021,Weight,Holding,Macquarie Group Ltd.,3,Financials,Investment Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2021,Weight,Holding,Telstra Group Ltd.,2.6,Communication Services,Telecommunications Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2021,Weight,Holding,Goodman Group,2,Real Estate,Diversified REITs,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2021,Weight,Holding,Transurban Group,1.8,Industrials,Transportation Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2021,Weight,Holding,Coles Group Ltd.,1.8,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2021,Weight,Holding,Sonic Healthcare Ltd.,1.7,Healthcare,Medical Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2021,Weight,Holding,Brambles Ltd.,1.5,Industrials,Containers and Packaging,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2021,Weight,Holding,Afterpay Ltd.,1.3,Financials,Financial Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2021,Weight,Holding,James Hardie Industries plc,1.2,Materials,Building Materials: Other,Large-Cap,Ireland,
WHF,Whitefield Industrials Limited,2021,Weight,Holding,APA Group,1.1,Utilities,Pipelines,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2021,Weight,Holding,Sydney Airport Holdings,1.1,Industrials,Airports,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2021,Weight,Holding,Aristocrat Leisure Ltd.,1,Consumer Discretionary,Casinos and Gambling,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2021,Weight,Holding,JB Hi-Fi Ltd.,1,Consumer Discretionary,Specialty Retailers,Mid-Cap,Australia,
WHF,Whitefield Industrials Limited,2022,Weight,Holding,Commonwealth Bank of Australia,11,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2022,Weight,Holding,CSL Ltd.,7.7,Healthcare,Pharmaceuticals,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2022,Weight,Holding,National Australia Bank Ltd.,6.7,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2022,Weight,Holding,Westpac Banking Corp.,5.5,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2022,Weight,Holding,ANZ Group Holdings Ltd.,5,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2022,Weight,Holding,Macquarie Group Ltd.,4.2,Financials,Investment Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2022,Weight,Holding,Wesfarmers Ltd.,3.4,Consumer Discretionary,Diversified Retailers,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2022,Weight,Holding,Telstra Group Ltd.,2.7,Communication Services,Telecommunications Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2022,Weight,Holding,Woolworths Group Ltd.,2.5,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2022,Weight,Holding,Transurban Group,2.4,Industrials,Transportation Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2022,Weight,Holding,Goodman Group,2.4,Real Estate,Diversified REITs,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2022,Weight,Holding,Coles Group Ltd.,1.5,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2022,Weight,Holding,Aristocrat Leisure Ltd.,1.4,Consumer Discretionary,Casinos and Gambling,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2022,Weight,Holding,James Hardie Industries plc,1.1,Materials,Building Materials: Other,Large-Cap,Ireland,
WHF,Whitefield Industrials Limited,2022,Weight,Holding,Sonic Healthcare Ltd.,1.1,Healthcare,Medical Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2022,Weight,Holding,QBE Insurance Group Ltd.,1,Financials,Property and Casualty Insurance,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2022,Weight,Holding,Block Inc,1,Financials,Financial Services,Large-Cap,USA,
WHF,Whitefield Industrials Limited,2022,Weight,Holding,ResMed Inc.,1,Healthcare,Medical Equipment,Large-Cap,USA,
WHF,Whitefield Industrials Limited,2022,Weight,Holding,ASX Ltd.,1,Financials,Investment Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2022,Weight,Holding,Computershare Ltd.,0.9,Industrials,Diversified Financial Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2023,Weight,Holding,Commonwealth Bank of Australia,10.6,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2023,Weight,Holding,CSL Ltd.,8.9,Healthcare,Pharmaceuticals,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2023,Weight,Holding,National Australia Bank Ltd.,5.7,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2023,Weight,Holding,Westpac Banking Corp.,5,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2023,Weight,Holding,ANZ Group Holdings Ltd.,4.6,Financials,Banks,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2023,Weight,Holding,Macquarie Group Ltd.,4.1,Financials,Investment Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2023,Weight,Holding,Wesfarmers Ltd.,3.8,Consumer Discretionary,Diversified Retailers,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2023,Weight,Holding,Woolworths Group Ltd.,3.1,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2023,Weight,Holding,Telstra Group Ltd.,3,Communication Services,Telecommunications Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2023,Weight,Holding,Transurban Group,2.6,Industrials,Transportation Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2023,Weight,Holding,Goodman Group,2.3,Real Estate,Diversified REITs,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2023,Weight,Holding,Aristocrat Leisure Ltd.,1.6,Consumer Discretionary,Casinos and Gambling,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2023,Weight,Holding,QBE Insurance Group Ltd.,1.5,Financials,Property and Casualty Insurance,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2023,Weight,Holding,Coles Group Ltd.,1.5,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2023,Weight,Holding,Brambles Ltd.,1.3,Industrials,Containers and Packaging,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2023,Weight,Holding,Sonic Healthcare Ltd.,1.1,Healthcare,Medical Services,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2023,Weight,Holding,Origin Energy Ltd.,1,Utilities,Multi-Utilities,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2023,Weight,Holding,Cochlear Ltd.,1,Healthcare,Medical Equipment,Large-Cap,Australia,
WHF,Whitefield Industrials Limited,2023,Weight,Holding,ResMed Inc.,1,Healthcare,Medical Equipment,Large-Cap,USA,
WHF,Whitefield Industrials Limited,2023,Weight,Holding,James Hardie Industries plc,0.9,Materials,Building Materials: Other,Large-Cap,Ireland,
MIR,Mirrabooka Investments Limited,2023,Weight,Holding,Macquarie Technology Group Limited,5.5,Communication Services,Telecom Services,Small-Cap,Australia,
MIR,Mirrabooka Investments Limited,2023,Weight,Holding,Mainfreight ltd.,5,Industrials,Transport & Logistics,Mid-Cap,New Zealand,
MIR,Mirrabooka Investments Limited,2023,Weight,Holding,CAR Group Ltd.,3.6,Communication Services,Consumer Digital Services,Large-Cap,Australia,
MIR,Mirrabooka Investments Limited,2023,Weight,Holding,ARB Corporation Limited,3.6,Consumer Discretionary,Auto Parts,Mid-Cap,Australia,
MIR,Mirrabooka Investments Limited,2023,Weight,Holding,IDP Education Ltd.,2.8,Consumer Discretionary,Education Services,Mid-Cap,Australia,
MIR,Mirrabooka Investments Limited,2023,Weight,Holding,Reece Ltd.,2.7,Industrials,Building: Climate Control,Large-Cap,Australia,
MIR,Mirrabooka Investments Limited,2023,Weight,Holding,REA Group Ltd.,2.6,Communication Services,Real Estate Services,Large-Cap,Australia,
MIR,Mirrabooka Investments Limited,2023,Weight,Holding,Netwealth Group Ltd.,2.6,Financials,Financial Services,Mid-Cap,Australia,
MIR,Mirrabooka Investments Limited,2023,Weight,Holding,ResMed Inc.,2.6,Healthcare,Medical Equipment,Large-Cap,USA,
MIR,Mirrabooka Investments Limited,2023,Weight,Holding,Fisher & Paykel Healthcare Corp. Ltd.,2.6,Healthcare,Medical Equipment,Large-Cap,New Zealand,
MIR,Mirrabooka Investments Limited,2023,Weight,Holding,EQT Holdings,2.5,Financials,Financial Services,Small-Cap,Australia,
MIR,Mirrabooka Investments Limited,2023,Weight,Holding,Auckland International Airport,2.5,Industrials,Airports,Large-Cap,New Zealand,
MIR,Mirrabooka Investments Limited,2023,Weight,Holding,ALS Ltd.,2.5,Industrials,Professional Business Support Services,Mid-Cap,Australia,
MIR,Mirrabooka Investments Limited,2023,Weight,Holding,James Hardie Industries plc,2.5,Materials,Building Materials: Other,Large-Cap,Ireland,
MIR,Mirrabooka Investments Limited,2023,Weight,Holding,AUB Group Limited,2.5,Financials,Insurance Brokers,Mid-Cap,Australia,
MIR,Mirrabooka Investments Limited,2023,Weight,Holding,Breville Group Ltd.,2.3,Consumer Discretionary,"Furnishings, Fixtures & Appliances",Mid-Cap,Australia,
MIR,Mirrabooka Investments Limited,2023,Weight,Holding,IPD Group Ltd.,2.2,Industrials,Specialty Industrial Machinery,Small-Cap,Australia,
MIR,Mirrabooka Investments Limited,2023,Weight,Holding,Eagers Automotive Limited,2.2,Consumer Discretionary,Automotive Retail,Mid-Cap,Australia,
MIR,Mirrabooka Investments Limited,2023,Weight,Holding,Gentrack Group Ltd.,2.1,Information Technology,Software Infrastructure,Small-Cap,New Zealand,
MIR,Mirrabooka Investments Limited,2023,Weight,Holding,Temple & Webster Group Ltd.,2,Consumer Discretionary,Online Retailer,Small-Cap,Australia,
MIR,Mirrabooka Investments Limited,2023,Weight,Cash,Cash & Cash Equivalents,4.1,-,-,-,-,
PMC,Platinum Capital Limited,2023,Weight,Holding,Microchip Technology Inc,3.7,Information Technology,Semiconductors,Large-Cap,USA,
PMC,Platinum Capital Limited,2023,Weight,Holding,ZTO Express Cayman Inc,3.7,Industrials,Integrated Freight & Logistics,Large-Cap,China,
